Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS
2018-11-16,1.87,1.98,Minnesota Timberwolves,Portland Trail Blazers,112,96
2018-11-16,1.13,6.31,New Orleans Pelicans,New York Knicks,129,124
2018-11-16,1.77,2.09,Boston Celtics,Toronto Raptors,123,116
2018-11-16,1.46,2.81,Indiana Pacers,Miami Heat,99,91
2018-11-16,1.68,2.24,Philadelphia 76ers,Utah Jazz,113,107
2018-11-16,1.39,3.09,Washington Wizards,Brooklyn Nets,104,115
2018-11-15,1.37,3.16,Los Angeles Clippers,San Antonio Spurs,116,111
2018-11-15,1.08,8.92,Denver Nuggets,Atlanta Hawks,138,93
2018-11-15,1.58,2.46,Houston Rockets,Golden State Warriors,107,86
2018-11-14,1.71,2.18,Los Angeles Lakers,Portland Trail Blazers,126,117
2018-11-14,3.0,1.41,Phoenix Suns,San Antonio Spurs,116,96
2018-11-14,2.75,1.48,Dallas Mavericks,Utah Jazz,118,68
2018-11-14,1.18,4.96,Milwaukee Bucks,Memphis Grizzlies,113,116
2018-11-14,2.02,1.82,Minnesota Timberwolves,New Orleans Pelicans,107,100
2018-11-14,1.25,4.06,Oklahoma City Thunder,New York Knicks,128,103
2018-11-14,1.09,8.26,Boston Celtics,Chicago Bulls,111,82
2018-11-14,2.13,1.75,Brooklyn Nets,Miami Heat,107,120
2018-11-14,1.19,5.04,Toronto Raptors,Detroit Pistons,104,106
2018-11-14,2.94,1.42,Orlando Magic,Philadelphia 76ers,111,106
2018-11-14,1.11,7.11,Washington Wizards,Cleveland Cavaliers,119,95
2018-11-13,1.12,6.81,Golden State Warriors,Atlanta Hawks,110,103
2018-11-13,1.55,2.5,Denver Nuggets,Houston Rockets,99,109
2018-11-13,4.41,1.22,Cleveland Cavaliers,Charlotte Hornets,113,89
2018-11-12,2.42,1.59,Los Angeles Clippers,Golden State Warriors,121,116
2018-11-12,2.18,1.72,Sacramento Kings,San Antonio Spurs,104,99
2018-11-12,2.18,1.72,Chicago Bulls,Dallas Mavericks,98,103
2018-11-12,2.5,1.57,Memphis Grizzlies,Utah Jazz,88,96
2018-11-12,1.57,2.51,Minnesota Timberwolves,Brooklyn Nets,120,113
2018-11-12,1.27,3.94,Oklahoma City Thunder,Phoenix Suns,118,101
2018-11-12,1.72,2.17,Miami Heat,Philadelphia 76ers,114,124
2018-11-12,1.18,5.21,Toronto Raptors,New Orleans Pelicans,110,126
2018-11-12,1.31,3.58,Washington Wizards,Orlando Magic,117,109
2018-11-11,1.12,6.43,Los Angeles Lakers,Atlanta Hawks,107,106
2018-11-11,1.77,2.09,Portland Trail Blazers,Boston Celtics,100,94
2018-11-11,1.61,2.4,Denver Nuggets,Milwaukee Bucks,114,121
2018-11-11,1.62,2.37,New York Knicks,Orlando Magic,89,115
2018-11-11,1.73,2.15,Houston Rockets,Indiana Pacers,115,103
2018-11-11,1.72,2.16,Detroit Pistons,Charlotte Hornets,103,113
2018-11-10,2.96,1.42,Sacramento Kings,Los Angeles Lakers,86,101
2018-11-10,1.81,2.04,Dallas Mavericks,Oklahoma City Thunder,111,96
2018-11-10,1.28,3.82,Golden State Warriors,Brooklyn Nets,116,100
2018-11-10,2.4,1.6,San Antonio Spurs,Houston Rockets,96,89
2018-11-10,1.51,2.61,Chicago Bulls,Cleveland Cavaliers,99,98
2018-11-10,1.51,2.64,Memphis Grizzlies,Philadelphia 76ers,112,106
2018-11-10,1.59,2.42,Miami Heat,Washington Wizards,110,116
2018-11-10,1.23,4.45,New Orleans Pelicans,Phoenix Suns,119,99
2018-11-10,2.56,1.53,Los Angeles Clippers,Milwaukee Bucks,128,126
2018-11-10,1.06,10.83,Toronto Raptors,New York Knicks,128,112
2018-11-09,2.13,1.75,Sacramento Kings,Minnesota Timberwolves,121,110
2018-11-09,1.43,2.96,Utah Jazz,Boston Celtics,123,115
2018-11-09,1.22,4.4,Denver Nuggets,Brooklyn Nets,110,112
2018-11-09,2.14,1.75,Miami Heat,Indiana Pacers,102,110
2018-11-09,2.81,1.46,Atlanta Hawks,Detroit Pistons,109,124
2018-11-09,2.43,1.59,Orlando Magic,Washington Wizards,117,108
2018-11-09,1.42,2.98,Philadelphia 76ers,Charlotte Hornets,133,132
2018-11-08,1.39,3.12,Golden State Warriors,Milwaukee Bucks,111,134
2018-11-08,1.48,2.73,Portland Trail Blazers,Los Angeles Clippers,116,105
2018-11-08,4.89,1.19,Phoenix Suns,Boston Celtics,109,116
2018-11-08,2.71,1.48,Oklahoma City Thunder,Houston Rockets,98,80
2018-11-07,1.41,3.01,Los Angeles Lakers,Minnesota Timberwolves,114,110
2018-11-07,4.72,1.2,Sacramento Kings,Toronto Raptors,105,114
2018-11-07,1.2,4.8,Utah Jazz,Dallas Mavericks,117,102
2018-11-07,1.69,2.22,Indiana Pacers,Philadelphia 76ers,94,100
2018-11-07,2.4,1.6,Memphis Grizzlies,Denver Nuggets,89,87
2018-11-07,1.13,6.1,New Orleans Pelicans,Chicago Bulls,107,98
2018-11-07,1.99,1.85,Atlanta Hawks,New York Knicks,107,112
2018-11-07,1.8,2.06,Miami Heat,San Antonio Spurs,95,88
2018-11-07,3.11,1.38,Cleveland Cavaliers,Oklahoma City Thunder,86,95
2018-11-07,2.21,1.69,Orlando Magic,Detroit Pistons,96,103
2018-11-06,2.11,1.75,Portland Trail Blazers,Milwaukee Bucks,118,103
2018-11-06,2.15,1.72,Phoenix Suns,Brooklyn Nets,82,104
2018-11-06,2.07,1.79,Dallas Mavericks,Washington Wizards,119,100
2018-11-06,1.12,6.77,Charlotte Hornets,Atlanta Hawks,113,102
2018-11-05,1.07,9.52,Golden State Warriors,Memphis Grizzlies,117,101
2018-11-05,1.41,2.97,Los Angeles Clippers,Minnesota Timberwolves,120,109
2018-11-05,1.83,2.03,Denver Nuggets,Boston Celtics,115,107
2018-11-05,1.66,2.27,Utah Jazz,Toronto Raptors,111,124
2018-11-05,1.6,2.41,Oklahoma City Thunder,New Orleans Pelicans,122,116
2018-11-05,1.71,2.2,New York Knicks,Chicago Bulls,115,116
2018-11-05,1.64,2.32,Detroit Pistons,Miami Heat,115,120
2018-11-05,1.88,1.97,Indiana Pacers,Houston Rockets,94,98
2018-11-05,1.54,2.56,Orlando Magic,Cleveland Cavaliers,102,100
2018-11-04,1.79,2.07,Los Angeles Lakers,Toronto Raptors,107,121
2018-11-04,1.4,3.04,Portland Trail Blazers,Minnesota Timberwolves,111,81
2018-11-04,2.52,1.55,Phoenix Suns,Memphis Grizzlies,102,100
2018-11-04,1.29,3.74,San Antonio Spurs,Orlando Magic,110,117
2018-11-04,2.5,1.56,Brooklyn Nets,Philadelphia 76ers,122,97
2018-11-04,1.36,3.21,Washington Wizards,New York Knicks,108,95
2018-11-04,1.18,5.07,Milwaukee Bucks,Sacramento Kings,144,109
2018-11-03,1.63,2.33,Portland Trail Blazers,Los Angeles Lakers,110,114
2018-11-03,1.51,2.64,Denver Nuggets,Utah Jazz,103,88
2018-11-03,1.76,2.12,San Antonio Spurs,New Orleans Pelicans,109,95
2018-11-03,4.15,1.25,Chicago Bulls,Houston Rockets,88,96
2018-11-03,2.93,1.43,Atlanta Hawks,Miami Heat,123,118
2018-11-03,1.18,5.25,Charlotte Hornets,Cleveland Cavaliers,126,94
2018-11-03,2.36,1.62,Indiana Pacers,Boston Celtics,102,101
2018-11-03,1.29,3.7,Philadelphia 76ers,Detroit Pistons,109,99
2018-11-02,1.14,6.02,Golden State Warriors,Minnesota Timberwolves,116,99
2018-11-02,5.75,1.15,Phoenix Suns,Toronto Raptors,98,107
2018-11-02,1.29,3.71,Utah Jazz,Memphis Grizzlies,100,110
2018-11-02,1.42,2.94,Dallas Mavericks,New York Knicks,106,118
2018-11-02,3.54,1.32,Chicago Bulls,Indiana Pacers,105,107
2018-11-02,1.62,2.37,Washington Wizards,Oklahoma City Thunder,111,134
2018-11-02,2.52,1.56,Brooklyn Nets,Houston Rockets,111,119
2018-11-02,2.42,1.59,Orlando Magic,Los Angeles Clippers,95,120
2018-11-01,1.36,3.27,Portland Trail Blazers,New Orleans Pelicans,132,119
2018-11-01,1.72,2.18,Boston Celtics,Milwaukee Bucks,117,113
2018-11-01,2.15,1.73,Atlanta Hawks,Sacramento Kings,115,146
2018-11-01,1.86,1.99,Charlotte Hornets,Oklahoma City Thunder,107,111
2018-11-01,2.8,1.46,Cleveland Cavaliers,Denver Nuggets,91,110
2018-11-01,1.44,2.84,Philadelphia 76ers,Los Angeles Clippers,122,113
2018-10-31,1.2,4.71,Golden State Warriors,New Orleans Pelicans,131,121
2018-10-31,1.28,3.75,Los Angeles Lakers,Dallas Mavericks,114,113
2018-10-31,3.32,1.34,Phoenix Suns,San Antonio Spurs,90,120
2018-10-31,3.98,1.27,Chicago Bulls,Denver Nuggets,107,108
2018-10-31,3.47,1.32,Minnesota Timberwolves,Utah Jazz,128,125
2018-10-31,3.05,1.4,New York Knicks,Indiana Pacers,101,107
2018-10-31,1.7,2.2,Brooklyn Nets,Detroit Pistons,120,119
2018-10-30,1.52,2.61,Houston Rockets,Portland Trail Blazers,85,104
2018-10-30,1.86,1.99,Memphis Grizzlies,Washington Wizards,107,95
2018-10-30,1.65,2.31,Oklahoma City Thunder,Los Angeles Clippers,128,110
2018-10-30,1.24,4.25,Boston Celtics,Detroit Pistons,108,105
2018-10-30,1.4,3.08,Toronto Raptors,Philadelphia 76ers,129,112
2018-10-30,1.63,2.35,Charlotte Hornets,Miami Heat,125,113
2018-10-30,1.48,2.73,Cleveland Cavaliers,Atlanta Hawks,136,114
2018-10-30,1.51,2.65,Orlando Magic,Sacramento Kings,99,107
2018-10-29,1.2,4.69,Denver Nuggets,New Orleans Pelicans,116,111
2018-10-29,1.33,3.43,San Antonio Spurs,Dallas Mavericks,113,108
2018-10-29,6.78,1.12,Chicago Bulls,Golden State Warriors,124,149
2018-10-29,2.14,1.74,Milwaukee Bucks,Toronto Raptors,124,109
2018-10-29,2.05,1.8,Minnesota Timberwolves,Los Angeles Lakers,124,120
2018-10-29,1.2,4.69,Miami Heat,Sacramento Kings,113,123
2018-10-29,1.89,1.95,New York Knicks,Brooklyn Nets,115,96
2018-10-29,1.57,2.47,Indiana Pacers,Portland Trail Blazers,93,103
2018-10-29,1.12,6.75,Philadelphia 76ers,Atlanta Hawks,113,92
2018-10-28,1.6,2.39,Los Angeles Clippers,Washington Wizards,136,104
2018-10-28,2.62,1.52,Dallas Mavericks,Utah Jazz,104,113
2018-10-28,1.07,9.72,Oklahoma City Thunder,Phoenix Suns,117,110
2018-10-28,5.17,1.18,Brooklyn Nets,Golden State Warriors,114,120
2018-10-27,1.17,5.31,Milwaukee Bucks,Orlando Magic,113,91
2018-10-27,2.5,1.65,San Antonio Spurs,Los Angeles Lakers,110,106
2018-10-27,1.17,3.5,Memphis Grizzlies,Phoenix Suns,117,96
2018-10-27,1.48,2.45,Miami Heat,Portland Trail Blazers,120,111
2018-10-27,1.43,2.91,Atlanta Hawks,Chicago Bulls,85,97
2018-10-27,3.46,1.32,Cleveland Cavaliers,Indiana Pacers,107,119
2018-10-27,1.36,3.29,Philadelphia 76ers,Charlotte Hornets,105,103
2018-10-27,2.38,1.62,Detroit Pistons,Boston Celtics,89,109
2018-10-27,2.92,1.44,New Orleans Pelicans,Utah Jazz,111,132
2018-10-26,2.76,1.47,Sacramento Kings,Washington Wizards,116,112
2018-10-26,1.58,2.45,Houston Rockets,Los Angeles Clippers,113,133
2018-10-26,2.16,1.72,Minnesota Timberwolves,Milwaukee Bucks,95,125
2018-10-26,1.23,4.35,New Orleans Pelicans,Brooklyn Nets,117,115
2018-10-26,7.59,1.1,New York Knicks,Golden State Warriors,100,128
2018-10-26,1.1,7.43,Toronto Raptors,Dallas Mavericks,116,107
2018-10-26,1.16,5.5,Charlotte Hornets,Chicago Bulls,135,106
2018-10-25,2.0,1.83,Los Angeles Lakers,Denver Nuggets,121,114
2018-10-25,1.92,1.93,Oklahoma City Thunder,Boston Celtics,95,101
2018-10-25,1.2,4.91,Detroit Pistons,Cleveland Cavaliers,110,103
2018-10-25,2.38,1.61,Orlando Magic,Portland Trail Blazers,114,128
2018-10-24,1.18,5.32,Golden State Warriors,Washington Wizards,144,122
2018-10-24,2.79,1.46,Phoenix Suns,Los Angeles Lakers,113,131
2018-10-24,2.22,1.7,Sacramento Kings,Memphis Grizzlies,97,92
2018-10-24,1.44,2.89,Milwaukee Bucks,Philadelphia 76ers,123,108
2018-10-24,1.81,2.04,San Antonio Spurs,Indiana Pacers,96,116
2018-10-24,2.63,1.52,Chicago Bulls,Charlotte Hornets,112,110
2018-10-24,1.88,1.98,Houston Rockets,Utah Jazz,89,100
2018-10-24,1.27,3.95,Miami Heat,New York Knicks,110,87
2018-10-24,1.25,4.19,Toronto Raptors,Minnesota Timberwolves,112,105
2018-10-24,2.06,1.8,Atlanta Hawks,Dallas Mavericks,111,104
2018-10-24,1.67,2.27,Cleveland Cavaliers,Brooklyn Nets,86,102
2018-10-23,1.12,6.87,Denver Nuggets,Sacramento Kings,126,112
2018-10-23,1.43,2.92,New Orleans Pelicans,Los Angeles Clippers,116,109
2018-10-23,1.96,1.89,Detroit Pistons,Philadelphia 76ers,133,132
2018-10-22,1.09,8.22,Golden State Warriors,Phoenix Suns,123,103
2018-10-22,1.85,1.99,Los Angeles Lakers,San Antonio Spurs,142,143
2018-10-22,1.51,2.64,Portland Trail Blazers,Washington Wizards,124,125
2018-10-22,1.17,5.43,Utah Jazz,Memphis Grizzlies,84,92
2018-10-22,1.48,2.73,Dallas Mavericks,Chicago Bulls,115,109
2018-10-22,1.12,6.66,Milwaukee Bucks,New York Knicks,124,113
2018-10-22,1.76,2.12,Minnesota Timberwolves,Indiana Pacers,101,91
2018-10-22,1.12,6.85,Boston Celtics,Orlando Magic,90,93
2018-10-22,1.24,4.29,Toronto Raptors,Charlotte Hornets,127,106
2018-10-21,1.76,2.1,Los Angeles Clippers,Houston Rockets,115,112
2018-10-21,2.65,1.5,Denver Nuggets,Golden State Warriors,100,98
2018-10-21,1.14,6.19,Oklahoma City Thunder,Sacramento Kings,120,131
2018-10-21,1.27,3.95,Cleveland Cavaliers,Atlanta Hawks,111,133
2018-10-20,2.32,1.64,Los Angeles Lakers,Houston Rockets,115,124
2018-10-20,1.52,2.62,Portland Trail Blazers,San Antonio Spurs,121,108
2018-10-20,1.17,5.37,Denver Nuggets,Phoenix Suns,119,91
2018-10-20,1.81,2.05,Dallas Mavericks,Minnesota Timberwolves,140,136
2018-10-20,2.63,1.52,Chicago Bulls,Detroit Pistons,116,118
2018-10-20,1.62,2.38,Miami Heat,Charlotte Hornets,112,113
2018-10-20,4.8,1.2,New York Knicks,Boston Celtics,101,103
2018-10-20,1.07,9.33,Philadelphia 76ers,Orlando Magic,116,115
2018-10-20,1.26,4.05,Indiana Pacers,Brooklyn Nets,132,112
2018-10-20,1.78,2.07,Washington Wizards,Toronto Raptors,113,117
2018-10-19,1.66,2.28,Los Angeles Clippers,Oklahoma City Thunder,108,92
2018-10-19,2.15,1.73,Utah Jazz,Golden State Warriors,123,124
2018-10-19,1.57,2.47,Milwaukee Bucks,Indiana Pacers,118,101
2018-10-19,1.34,3.37,Memphis Grizzlies,Atlanta Hawks,131,117
2018-10-19,1.25,4.09,Minnesota Timberwolves,Cleveland Cavaliers,131,123
2018-10-19,1.12,6.75,New Orleans Pelicans,Sacramento Kings,149,129
2018-10-19,1.67,2.29,Toronto Raptors,Boston Celtics,113,101
2018-10-19,1.58,2.45,Brooklyn Nets,New York Knicks,107,105
2018-10-19,2.02,1.83,Orlando Magic,Charlotte Hornets,88,120
2018-10-18,1.66,2.29,Portland Trail Blazers,Los Angeles Lakers,128,119
2018-10-18,1.4,3.04,Washington Wizards,Miami Heat,112,113
2018-10-18,1.1,7.79,Philadelphia 76ers,Chicago Bulls,127,108
2018-10-17,2.12,1.76,Los Angeles Clippers,Denver Nuggets,98,107
2018-10-17,2.19,1.71,Phoenix Suns,Dallas Mavericks,121,100
2018-10-17,4.22,1.24,Sacramento Kings,Utah Jazz,117,123
2018-10-17,1.7,2.2,San Antonio Spurs,Minnesota Timberwolves,112,108
2018-10-17,1.27,3.85,Houston Rockets,New Orleans Pelicans,112,131
2018-10-17,1.6,2.4,New York Knicks,Atlanta Hawks,126,107
2018-10-17,1.08,8.79,Toronto Raptors,Cleveland Cavaliers,116,104
2018-10-17,2.37,1.61,Charlotte Hornets,Milwaukee Bucks,112,113
2018-10-17,1.39,3.07,Detroit Pistons,Brooklyn Nets,103,100
2018-10-17,1.33,3.45,Indiana Pacers,Memphis Grizzlies,111,83
2018-10-17,2.12,1.75,Orlando Magic,Miami Heat,104,101
2018-10-16,1.09,8.42,Golden State Warriors,Oklahoma City Thunder,108,100
2018-10-16,1.46,2.76,Boston Celtics,Philadelphia 76ers,105,87
2018-10-12,1.21,4.45,Golden State Warriors,Los Angeles Lakers,105,119
2018-10-12,1.29,3.59,Portland Trail Blazers,Sacramento Kings,118,115
2018-10-12,1.39,3.0,Milwaukee Bucks,Minnesota Timberwolves,143,121
2018-10-12,2.62,1.49,Chicago Bulls,Denver Nuggets,93,98
2018-10-12,2.6,1.49,Memphis Grizzlies,Houston Rockets,103,121
2018-10-12,1.5,2.6,Miami Heat,Atlanta Hawks,119,113
2018-10-12,1.77,2.06,New York Knicks,Brooklyn Nets,107,113
2018-10-12,2.27,1.63,Cleveland Cavaliers,Detroit Pistons,110,129
2018-10-12,2.31,1.61,Dallas Mavericks,Charlotte Hornets,118,123
2018-10-12,1.92,1.88,Orlando Magic,San Antonio Spurs,81,100
2018-10-11,2.55,1.51,Sacramento Kings,Utah Jazz,93,132
2018-10-11,1.27,3.71,New Orleans Pelicans,Toronto Raptors,119,134
2018-10-10,2.39,1.57,Los Angeles Lakers,Golden State Warriors,123,113
2018-10-10,1.57,2.42,Portland Trail Blazers,Phoenix Suns,116,83
2018-10-10,2.68,1.48,Chicago Bulls,Indiana Pacers,104,89
2018-10-10,2.26,1.65,Atlanta Hawks,San Antonio Spurs,130,127
2018-10-10,1.58,2.4,Miami Heat,New Orleans Pelicans,140,128
2018-10-10,1.82,2.0,Detroit Pistons,Washington Wizards,97,102
2018-10-10,1.67,2.21,Orlando Magic,Memphis Grizzlies,102,86
2018-10-10,1.28,3.72,Toronto Raptors,Brooklyn Nets,118,91
2018-10-09,1.94,1.86,Los Angeles Clippers,Denver Nuggets,109,103
2018-10-09,1.38,3.04,Oklahoma City Thunder,Milwaukee Bucks,119,115
2018-10-08,1.23,4.13,Golden State Warriors,Phoenix Suns,109,117
2018-10-08,1.51,2.59,Miami Heat,Orlando Magic,90,89
2018-10-08,2.33,1.62,New York Knicks,Washington Wizards,98,110
2018-10-08,1.46,2.73,Charlotte Hornets,Chicago Bulls,110,104
2018-10-08,2.37,1.59,Cleveland Cavaliers,Indiana Pacers,102,111
2018-10-08,1.41,2.93,Detroit Pistons,Brooklyn Nets,108,110
2018-10-08,1.47,2.68,Philadelphia 76ers,Dallas Mavericks,112,115
2018-10-07,2.29,1.62,Portland Trail Blazers,Utah Jazz,112,123
2018-10-07,2.23,1.66,Minnesota Timberwolves,Milwaukee Bucks,107,125
2018-10-07,1.82,2.0,San Antonio Spurs,Houston Rockets,93,108
2018-10-07,1.39,3.02,Oklahoma City Thunder,Atlanta Hawks,113,94
2018-10-06,1.61,2.33,Los Angeles Lakers,Los Angeles Clippers,87,103
2018-10-06,2.0,1.8,Memphis Grizzlies,Indiana Pacers,109,104
2018-10-06,3.41,1.32,Cleveland Cavaliers,Boston Celtics,113,102
2018-10-05,1.34,3.24,Golden State Warriors,Sacramento Kings,122,94
2018-10-05,2.54,1.52,Phoenix Suns,Portland Trail Blazers,93,115
2018-10-05,1.48,2.67,San Antonio Spurs,Detroit Pistons,117,93
2018-10-05,1.56,2.45,Memphis Grizzlies,Atlanta Hawks,120,110
2018-10-05,1.62,2.29,Minnesota Timberwolves,Oklahoma City Thunder,101,113
2018-10-05,2.22,1.67,New York Knicks,New Orleans Pelicans,106,100
2018-10-05,1.59,2.37,Washington Wizards,Miami Heat,121,114
2018-10-05,1.38,3.05,Philadelphia 76ers,Dallas Mavericks,120,114
2018-10-04,1.41,2.9,Los Angeles Lakers,Sacramento Kings,128,123
2018-10-04,1.4,2.93,Houston Rockets,Indiana Pacers,100,110
2018-10-03,2.07,1.76,Los Angeles Clippers,Minnesota Timberwolves,128,101
2018-10-03,1.47,2.71,Milwaukee Bucks,Chicago Bulls,116,82
2018-10-03,1.72,2.14,Oklahoma City Thunder,Detroit Pistons,91,97
2018-10-03,1.54,2.5,Brooklyn Nets,New York Knicks,102,107
2018-10-02,1.81,2.0,Los Angeles Lakers,Denver Nuggets,111,113
2018-10-02,1.67,2.2,Utah Jazz,Toronto Raptors,105,90
2018-10-02,1.3,3.48,Boston Celtics,Cleveland Cavaliers,95,102
2018-10-02,1.36,3.13,Houston Rockets,Memphis Grizzlies,131,115
2018-10-02,1.74,2.09,Charlotte Hornets,Miami Heat,122,113
2018-10-01,1.74,2.09,Phoenix Suns,Sacramento Kings,102,106
2018-10-01,2.02,1.81,Atlanta Hawks,New Orleans Pelicans,116,102
2018-10-01,1.41,2.92,Philadelphia 76ers,Orlando Magic,120,114
2018-10-01,1.37,3.14,Washington Wizards,New York Knicks,121,124
2018-09-30,1.47,2.66,Los Angeles Lakers,Denver Nuggets,107,124
2018-09-30,2.29,1.64,Chicago Bulls,New Orleans Pelicans,128,116
2018-09-30,1.4,2.96,Boston Celtics,Charlotte Hornets,115,112
2018-09-30,1.5,2.61,San Antonio Spurs,Miami Heat,104,100
2018-09-29,1.42,2.92,Golden State Warriors,Minnesota Timberwolves,110,114
2018-09-29,1.4,2.98,Toronto Raptors,Portland Trail Blazers,122,104
2018-09-28,2.85,1.42,Charlotte Hornets,Boston Celtics,104,97
