Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS
2019-11-03,1.77,2.10,Indiana Pacers,Chicago Bulls,108,95
2019-11-02,1.94,1.90,Portland Trail Blazers,Philadelphia 76ers,128,129
2019-11-02,3.02,1.40,Golden State Warriors,Charlotte Hornets,87,93
2019-11-02,2.26,1.67,Memphis Grizzlies,Phoenix Suns,105,114
2019-11-02,1.67,2.26,Washington Wizards,Minnesota Timberwolves,109,131
2019-11-02,1.39,3.12,Milwaukee Bucks,Toronto Raptors,115,105
2019-11-02,2.51,1.56,Detroit Pistons,Brooklyn Nets,113,109
2019-11-02,2.44,1.58,Orlando Magic,Denver Nuggets,87,91
2019-11-02,1.73,2.16,Oklahoma City Thunder,New Orleans Pelicans,115,104
2019-11-01,3.38,1.34,Golden State Warriors,San Antonio Spurs,110,127
2019-11-01,2.60,1.53,Sacramento Kings,Utah Jazz,102,101
2019-11-01,1.92,1.92,Dallas Mavericks,Los Angeles Lakers,110,119 
2019-11-01,1.56,2.51,Chicago Bulls,Detroit Pistons,112,106
2019-11-01,1.19,4.89,Boston Celtics,New York Knicks,104,102
2019-11-01,2.59,1.53,Brooklyn Nets,Houston Rockets,123,116
2019-11-01,1.34,3.35,Indiana Pacers,Cleveland Cavaliers,102,95
2019-11-01,2.56,1.54,Orlando Magic,Milwaukee Bucks,91,123
2019-10-31,1.52,2.63,Los Angeles Clippers,San Antonio Spurs,103,97
2019-10-31,2.41,1.60,New Orleans Pelicans,Denver Nuggets,122,107
2019-10-31,3.14,1.38,Atlanta Hawks,Miami Heat,97,106
2019-10-30,1.46,2.81,Golden State Warriors,Phoenix Suns,110,121
2019-10-30,1.32,3.53,Sacramento Kings,Charlotte Hornets,111,118
2019-10-30,1.36,3.24,Utah Jazz,Los Angeles Clippers,110,96
2019-10-30,2.04,1.81,Oklahoma City Thunder,Portland Trail Blazers,99,102
2019-10-30,3.77,1.29,Washington Wizards,Houston Rockets,158,159
2019-10-30,2.36,1.62,Boston Celtics,Milwaukee Bucks,116,105
2019-10-30,1.66,2.30,Brooklyn Nets,Indiana Pacers,108,118
2019-10-30,1.22,4.58,Toronto Raptors,Detroit Pistons,125,113
2019-10-30,2.08,1.79,Cleveland Cavaliers,Chicago Bulls,117,111
2019-10-30,1.20,4.82,Orlando Magic,New York Knicks,95,83
2019-10-30,1.33,3.41,Philadelphia 76ers,Minnesota Timberwolves,117,95
2019-10-29,1.12,6.57,Los Angeles Lakers,Memphis Grizzlies,120,91
2019-10-29,1.45,2.84,Denver Nuggets,Dallas Mavericks,106,109
2019-10-29,1.26,4.02,Miami Heat,Atlanta Hawks,112,97
2019-10-28,1.05,12.24,Los Angeles Clippers,Charlotte Hornets,111,96
2019-10-28,2.65,1.51,Phoenix Suns,Utah Jazz,95,96
2019-10-28,2.72,1.48,Sacramento Kings,Denver Nuggets,94,101
2019-10-28,1.41,3.00,San Antonio Spurs,Portland Trail Blazers,113,110
2019-10-28,1.18,5.19,Houston Rockets,Oklahoma City Thunder,116,112
2019-10-28,1.04,12.31,Milwaukee Bucks,Cleveland Cavaliers,129,112
2019-10-28,1.74,2.15,New Orleans Pelicans,Golden State Warriors,123,134
2019-10-28,3.22,1.37,Atlanta Hawks,Philadelphia 76ers,103,105
2019-10-28,1.51,2.65,Toronto Raptors,Orlando Magic,104,95
2019-10-28,2.04,1.81,Detroit Pistons,Indiana Pacers,96,94
2019-10-28,2.08,1.78,New York Knicks,Chicago Bulls,105,98
2019-10-27,1.08,8.76,Los Angeles Lakers,Charlotte Hornets,120,101
2019-10-27,1.70,2.21,Dallas Mavericks,Portland Trail Blazers,119,121
2019-10-27,1.35,3.32,Minnesota Timberwolves,Miami Heat,116,109
2019-10-27,2.53,1.55,Memphis Grizzlies,Brooklyn Nets,134,133 
2019-10-27,1.96,1.88,Oklahoma City Thunder,Golden State Warriors,120,92
2019-10-26,5.11,1.18,Phoenix Suns,Los Angeles Clippers,130,122
2019-10-26,1.11,6.52,San Antonio Spurs,Washington Wizards,124,122
2019-10-26,2.44,1.65,Cleveland Cavaliers,Indiana Pacers,110,99
2019-10-26,1.11,6.81,Houston Rockets,New Orleans Pelicans,126,123
2019-10-26,1.19,4.90,Utah Jazz,Sacramento Kings,113,81
2019-10-26,2.15,1.71,Chicago Bulls,Toronto Raptors,84,108
2019-10-26,2.14,1.74,Atlanta Hawks,Orlando Magic,103,99
2019-10-26,2.76,1.47,New York Knicks,Boston Celtics,95,118
2019-10-26,2.46,1.58,Detroit Pistons,Philadelphia 76ers,111,117
2019-10-26,1.13,6.53,Milwaukee Bucks,Miami Heat,126,131 
2019-10-25,1.63,2.34,Los Angeles Lakers,Utah Jazz,95,86
2019-10-25,2.00,1.84,Sacramento Kings,Portland Trail Blazers,112,122
2019-10-25,1.12,6.79,Denver Nuggets,Phoenix Suns,108,107 
2019-10-25,2.11,1.76,Memphis Grizzlies,Chicago Bulls,102,110
2019-10-25,1.76,2.11,New Orleans Pelicans,Dallas Mavericks,116,123
2019-10-25,1.25,4.10,Oklahoma City Thunder,Washington Wizards,85,97
2019-10-25,1.28,3.78,Brooklyn Nets,New York Knicks,113,109
2019-10-25,1.71,2.20,Boston Celtics,Toronto Raptors,112,106
2019-10-25,2.78,1.47,Charlotte Hornets,Minnesota Timberwolves,99,121
2019-10-24,1.96,1.88,Golden State Warriors,Los Angeles Clippers,122,141
2019-10-24,1.84,2.00,Houston Rockets,Milwaukee Bucks,111,117
2019-10-24,1.83,2.01,Detroit Pistons,Atlanta Hawks,100,117
2019-10-23,1.89,1.96,Phoenix Suns,Sacramento Kings,124,95
2019-10-23,2.01,1.84,Portland Trail Blazers,Denver Nuggets,100,108
2019-10-23,1.23,4.31,Utah Jazz,Oklahoma City Thunder,100,95
2019-10-23,1.23,4.42,Dallas Mavericks,Washington Wizards,108,100
2019-10-23,1.16,5.55,San Antonio Spurs,New York Knicks,120,111
2019-10-23,1.63,2.33,Brooklyn Nets,Minnesota Timberwolves,126,127 
2019-10-23,1.35,3.30,Miami Heat,Memphis Grizzlies,120,101
2019-10-23,1.41,3.00,Philadelphia 76ers,Boston Celtics,107,93
2019-10-23,2.38,1.62,Charlotte Hornets,Chicago Bulls,126,125
2019-10-23,1.33,3.44,Indiana Pacers,Detroit Pistons,110,119
2019-10-23,1.20,4.90,Orlando Magic,Cleveland Cavaliers,94,85
2019-10-22,2.39,1.61,Los Angeles Clippers,Los Angeles Lakers,112,102
2019-10-22,1.36,3.26,Toronto Raptors,New Orleans Pelicans,130,122 
2019-10-18,1.29,3.59,Golden State Warriors,Los Angeles Lakers,124,103
2019-10-18,1.36,3.11,San Antonio Spurs,Memphis Grizzlies,104,91
2019-10-18,3.07,1.37,Miami Heat,Houston Rockets,133,144
2019-10-18,2.08,1.74,New York Knicks,New Orleans Pelicans,116,117
2019-10-18,1.66,2.21,Brooklyn Nets,Toronto Raptors,107,123
2019-10-18,1.21,4.36,Philadelphia 76ers,Washington Wizards,93,112
2019-10-17,1.70,2.15,Los Angeles Clippers,Dallas Mavericks,87,102
2019-10-17,1.24,4.03,Denver Nuggets,Portland Trail Blazers,110,104
2019-10-17,1.39,2.99,Chicago Bulls,Atlanta Hawks,111,93
2019-10-17,1.27,3.69,Milwaukee Bucks,Minnesota Timberwolves,118,96
2019-10-17,1.83,1.96,Orlando Magic,Miami Heat,98,107
2019-10-16,1.32,3.39,Los Angeles Lakers,Golden State Warriors,126,93
2019-10-16,1.52,2.52,Utah Jazz,Portland Trail Blazers,118,126
2019-10-16,1.31,3.42,Houston Rockets,San Antonio Spurs,114,128
2019-10-16,1.74,2.08,New York Knicks,Atlanta Hawks,96,100
2019-10-16,1.44,2.77,Oklahoma City Thunder,Memphis Grizzlies,119,124
2019-10-16,1.62,2.29,Charlotte Hornets,Detroit Pistons,110,116
2019-10-15,1.48,2.64,Cleveland Cavaliers,Boston Celtics,95,118
2019-10-15,1.47,2.69,Indiana Pacers,Minnesota Timberwolves,111,119
2019-10-15,1.38,3.01,Philadelphia 76ers,Detroit Pistons,106,86
2019-10-14,2.35,1.58,Los Angeles Lakers,Golden State Warriors,104,98
2019-10-14,2.76,1.44,Phoenix Suns,Denver Nuggets,102,107
2019-10-14,1.43,2.84,Utah Jazz,Sacramento Kings,115,128
2019-10-14,1.44,2.78,Dallas Mavericks,Oklahoma City Thunder,107,70
2019-10-14,1.51,2.55,Memphis Grizzlies,Charlotte Hornets,99,120
2019-10-14,1.45,2.72,Miami Heat,Atlanta Hawks,120,87
2019-10-13,2.40,1.57,Orlando Magic,Philadelphia 76ers,94,126
2019-10-13,1.59,2.36,Toronto Raptors,Chicago Bulls,91,105
2019-10-13,2.56,1.50,Washington Wizards,Milwaukee Bucks,108,115
2019-10-13,1.92,1.87,San Antonio Spurs,New Orleans Pelicans,114,123
2019-10-13,1.39,2.99,Boston Celtics,Cleveland Cavaliers,118,72
2019-10-12,1.36,3.14,Portland Trail Blazers,Phoenix Suns,118,134
2019-10-12,2.67,1.46,Brooklyn Nets,Los Angeles Lakers,91,77
2019-10-11,2.56,1.51,Dallas Mavericks,Milwaukee Bucks,111,118
2019-10-11,1.86,1.93,New Orleans Pelicans,Utah Jazz,128,127
2019-10-11,2.72,1.46,Charlotte Hornets,Philadelphia 76ers,87,100
2019-10-11,1.50,2.61,New York Knicks,Washington Wizards,99,115
2019-10-11,1.61,2.33,Detroit Pistons,Cleveland Cavaliers,109,105
2019-10-11,1.34,3.24,Indiana Pacers,Chicago Bulls,105,87
2019-10-11,2.00,1.80,Orlando Magic,Boston Celtics,75,100
2019-10-10,1.68,2.17,Golden State Warriors,Minnesota Timberwolves,143,123
2019-10-10,2.64,1.47,Los Angeles Clippers,Denver Nuggets,91,111
2019-10-10,1.51,2.53,Sacramento Kings,Phoenix Suns,105,88
2019-10-10,1.52,2.50,Los Angeles Lakers,Brooklyn Nets,111,114
2019-10-10,1.48,2.64,Houston Rockets,Toronto Raptors,118,111
2019-10-09,2.60,1.49,Chicago Bulls,New Orleans Pelicans,125,127
2019-10-09,1.48,2.62,Milwaukee Bucks,Utah Jazz,133,99
2019-10-09,2.23,1.64,Atlanta Hawks,Orlando Magic,88,97
2019-10-09,1.48,2.65,Charlotte Hornets,Miami Heat,94,108
2019-10-09,2.17,1.68,Detroit Pistons,Dallas Mavericks,124,117
2019-10-08,1.56,2.42,Portland Trail Blazers,Denver Nuggets,94,105
2019-10-08,2.41,1.57,Phoenix Suns,Minnesota Timberwolves,111,106
2019-10-08,2.35,1.58,Oklahoma City Thunder,Dallas Mavericks,119,104
2019-10-08,1.57,2.39,Miami Heat,San Antonio Spurs,107,89
2019-10-08,2.81,1.42,Toronto Raptors,Houston Rockets,134,129
2019-10-07,2.11,1.71,Chicago Bulls,Milwaukee Bucks,112,122
2019-10-07,1.95,1.84,Atlanta Hawks,New Orleans Pelicans,109,133
2019-10-07,2.08,1.74,Detroit Pistons,Orlando Magic,91,115
2019-10-07,2.01,1.78,Washington Wizards,New York Knicks,99,104
2019-10-06,1.44,2.77,Boston Celtics,Charlotte Hornets,107,106
2019-10-05,1.35,3.18,San Antonio Spurs,Orlando Magic,89,125
2019-10-05,2.48,1.54,Golden State Warriors,Los Angeles Lakers,101,123
2019-10-05,2.43,1.55,Indiana Pacers,Sacramento Kings,130,106
2019-10-04,1.48,2.64,Sacramento Kings,Indiana Pacers,131,132 
2019-10-04,2.58,1.50,Los Angeles Clippers,Houston Rockets,96,109
