Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS
2017-11-03,1.39,3.12,Oklahoma City Thunder,Boston Celtics,94,101
2017-11-03,1.45,2.88,Denver Nuggets,Miami Heat,95,94
2017-11-03,1.81,2.05,Utah Jazz,Toronto Raptors,100,109
2017-11-03,2.58,1.54,Dallas Mavericks,New Orleans Pelicans,94,99
2017-11-03,1.52,2.65,San Antonio Spurs,Charlotte Hornets,108,101
2017-11-03,4.28,1.24,Atlanta Hawks,Houston Rockets,104,119
2017-11-03,1.56,2.51,New York Knicks,Phoenix Suns,120,107
2017-11-03,1.80,2.08,Detroit Pistons,Milwaukee Bucks,105,96
2017-11-03,1.30,3.70,Orlando Magic,Chicago Bulls,83,105
2017-11-03,1.53,2.60,Philadelphia 76ers,Indiana Pacers,121,110
2017-11-03,1.67,2.28,Washington Wizards,Cleveland Cavaliers,122,130
2017-11-02,1.41,3.05,Portland Trail Blazers,Los Angeles Lakers,113,110
2017-11-02,3.82,1.29,San Antonio Spurs,Golden State Warriors,92,112
2017-11-01,1.18,5.20,Los Angeles Clippers,Dallas Mavericks,119,98
2017-11-01,1.60,2.43,Utah Jazz,Portland Trail Blazers,112,103 
2017-11-01,1.80,2.08,Denver Nuggets,Toronto Raptors,129,111
2017-11-01,1.68,2.25,Memphis Grizzlies,Orlando Magic,99,101
2017-11-01,1.77,2.12,New Orleans Pelicans,Minnesota Timberwolves,98,104
2017-11-01,2.95,1.43,New York Knicks,Houston Rockets,97,119
2017-11-01,1.12,7.05,Boston Celtics,Sacramento Kings,113,86
2017-11-01,1.18,5.23,Miami Heat,Chicago Bulls,97,91
2017-11-01,1.59,2.45,Charlotte Hornets,Milwaukee Bucks,126,121
2017-11-01,1.20,4.92,Cleveland Cavaliers,Indiana Pacers,107,124
2017-11-01,1.32,3.59,Philadelphia 76ers,Atlanta Hawks,119,109
2017-11-01,1.14,6.16,Washington Wizards,Phoenix Suns,116,122
2017-10-31,2.31,1.66,Los Angeles Lakers,Detroit Pistons,113,93
2017-10-31,2.19,1.72,Milwaukee Bucks,Oklahoma City Thunder,91,110
2017-10-31,1.54,2.60,Brooklyn Nets,Phoenix Suns,114,122
2017-10-31,1.44,2.90,Indiana Pacers,Sacramento Kings,101,83
2017-10-30,2.92,1.44,Los Angeles Clippers,Golden State Warriors,113,141
2017-10-30,1.59,2.45,Portland Trail Blazers,Toronto Raptors,85,99
2017-10-30,1.28,3.89,Utah Jazz,Dallas Mavericks,104,89
2017-10-30,1.34,3.41,Houston Rockets,Philadelphia 76ers,107,115
2017-10-30,1.49,2.73,Memphis Grizzlies,Charlotte Hornets,99,104
2017-10-30,1.34,3.46,New Orleans Pelicans,Orlando Magic,99,115
2017-10-30,1.61,2.42,Boston Celtics,San Antonio Spurs,108,94
2017-10-30,2.32,1.65,Miami Heat,Minnesota Timberwolves,122,125 
2017-10-30,2.53,1.55,New York Knicks,Denver Nuggets,116,110
2017-10-29,1.07,9.66,Golden State Warriors,Detroit Pistons,107,115
2017-10-29,1.16,5.48,Cleveland Cavaliers,New York Knicks,95,114
2017-10-29,2.74,1.48,Brooklyn Nets,Denver Nuggets,111,124
2017-10-29,1.58,2.48,Charlotte Hornets,Orlando Magic,120,113
2017-10-29,3.41,1.34,Sacramento Kings,Washington Wizards,83,110
2017-10-29,3.22,1.37,Indiana Pacers,San Antonio Spurs,97,94
2017-10-29,2.81,1.46,Atlanta Hawks,Milwaukee Bucks,106,117
2017-10-28,1.30,3.62,Los Angeles Clippers,Detroit Pistons,87,95
2017-10-28,1.13,6.49,Portland Trail Blazers,Phoenix Suns,114,107
2017-10-28,2.02,1.78,Dallas Mavericks,Philadelphia 76ers,110,112
2017-10-28,7.52,1.13,Chicago Bulls,Oklahoma City Thunder,69,101
2017-10-28,1.54,2.51,Memphis Grizzlies,Houston Rockets,103,89
2017-10-28,2.32,1.62,Miami Heat,Boston Celtics,90,96
2017-10-28,1.16,5.63,Utah Jazz,Los Angeles Lakers,96,81
2017-10-28,2.21,1.70,New Orleans Pelicans,Cleveland Cavaliers,123,101
2017-10-27,1.13,6.29,Golden State Warriors,Washington Wizards,120,117
2017-10-27,3.01,1.41,Los Angeles Lakers,Toronto Raptors,92,101
2017-10-27,2.12,1.76,Minnesota Timberwolves,Oklahoma City Thunder,119,116
2017-10-27,3.31,1.35,Atlanta Hawks,Denver Nuggets,100,105
2017-10-27,1.73,2.15,New York Knicks,Brooklyn Nets,107,86
2017-10-27,2.26,1.68,Charlotte Hornets,Houston Rockets,93,109
2017-10-27,2.78,1.47,Orlando Magic,San Antonio Spurs,114,87
2017-10-26,1.90,1.95,Sacramento Kings,New Orleans Pelicans,106,114
2017-10-26,1.77,2.11,Portland Trail Blazers,Los Angeles Clippers,103,104
2017-10-26,1.75,2.14,Chicago Bulls,Atlanta Hawks,91,86
2017-10-26,1.32,3.58,Memphis Grizzlies,Dallas Mavericks,96,91
2017-10-26,1.54,2.57,Milwaukee Bucks,Boston Celtics,89,96
2017-10-25,1.10,7.72,Golden State Warriors,Toronto Raptors,117,112
2017-10-25,2.80,1.47,Los Angeles Lakers,Washington Wizards,102,99 
2017-10-25,3.52,1.33,Phoenix Suns,Utah Jazz,97,88
2017-10-25,2.38,1.63,Dallas Mavericks,Memphis Grizzlies,103,94
2017-10-25,2.37,1.63,Miami Heat,San Antonio Spurs,100,117
2017-10-25,1.09,8.06,Oklahoma City Thunder,Indiana Pacers,114,96
2017-10-25,3.60,1.32,Brooklyn Nets,Cleveland Cavaliers,112,107
2017-10-25,2.18,1.73,Charlotte Hornets,Denver Nuggets,110,93
2017-10-25,1.73,2.19,Detroit Pistons,Minnesota Timberwolves,122,101
2017-10-25,2.38,1.62,Philadelphia 76ers,Houston Rockets,104,105
2017-10-24,1.50,2.67,Los Angeles Clippers,Utah Jazz,102,84
2017-10-24,1.52,2.64,Portland Trail Blazers,New Orleans Pelicans,103,93
2017-10-24,1.13,6.40,Minnesota Timberwolves,Indiana Pacers,107,130
2017-10-24,1.34,3.42,Boston Celtics,New York Knicks,110,89
2017-10-24,1.05,11.85,Cleveland Cavaliers,Chicago Bulls,119,112
2017-10-24,1.51,2.66,Orlando Magic,Brooklyn Nets,125,121
2017-10-23,2.17,1.74,Phoenix Suns,Sacramento Kings,117,115
2017-10-23,1.50,2.68,Denver Nuggets,Washington Wizards,104,109
2017-10-23,8.46,1.08,Dallas Mavericks,Golden State Warriors,103,133
2017-10-23,1.69,2.24,San Antonio Spurs,Toronto Raptors,101,97
2017-10-23,1.29,3.81,Houston Rockets,Memphis Grizzlies,90,98
2017-10-23,1.37,3.26,Milwaukee Bucks,Charlotte Hornets,103,94
2017-10-23,1.14,6.21,Miami Heat,Atlanta Hawks,104,93
2017-10-23,1.62,2.40,Detroit Pistons,Philadelphia 76ers,86,97
2017-10-22,2.64,1.51,Los Angeles Lakers,New Orleans Pelicans,112,119
2017-10-22,1.55,2.55,Oklahoma City Thunder,Minnesota Timberwolves,113,115
2017-10-22,1.83,2.02,Brooklyn Nets,Atlanta Hawks,116,104
2017-10-21,1.08,9.10,Los Angeles Clippers,Phoenix Suns,130,88
2017-10-21,1.12,6.68,Denver Nuggets,Sacramento Kings,96,79
2017-10-21,2.60,1.52,Utah Jazz,Oklahoma City Thunder,96,87
2017-10-21,1.65,2.31,Milwaukee Bucks,Portland Trail Blazers,113,110
2017-10-21,5.30,1.17,Chicago Bulls,San Antonio Spurs,77,87
2017-10-21,1.12,6.98,Cleveland Cavaliers,Orlando Magic,93,114
2017-10-21,1.13,6.63,Houston Rockets,Dallas Mavericks,107,91
2017-10-21,4.10,1.25,Memphis Grizzlies,Golden State Warriors,111,101
2017-10-21,1.21,4.59,Miami Heat,Indiana Pacers,112,108
2017-10-21,2.05,1.81,New York Knicks,Detroit Pistons,107,111
2017-10-21,1.23,4.39,Toronto Raptors,Philadelphia 76ers,128,94
2017-10-20,1.62,2.40,Phoenix Suns,Los Angeles Lakers,130,132
2017-10-20,4.52,1.22,New Orleans Pelicans,Golden State Warriors,120,128
2017-10-20,1.45,2.88,Dallas Mavericks,Sacramento Kings,88,93
2017-10-20,1.54,2.60,Minnesota Timberwolves,Utah Jazz,100,97
2017-10-20,1.77,2.12,Brooklyn Nets,Orlando Magic,126,121
2017-10-20,1.53,2.61,Charlotte Hornets,Atlanta Hawks,109,91
2017-10-20,2.83,1.46,Indiana Pacers,Portland Trail Blazers,96,114
2017-10-20,1.94,1.92,Milwaukee Bucks,Cleveland Cavaliers,97,116
2017-10-20,1.69,2.25,Philadelphia 76ers,Boston Celtics,92,102
2017-10-20,1.38,3.19,Washington Wizards,Detroit Pistons,115,111
2017-10-19,3.03,1.41,Los Angeles Lakers,Los Angeles Clippers,92,108
2017-10-19,1.12,6.98,Oklahoma City Thunder,New York Knicks,105,84
2017-10-19,1.09,8.62,Toronto Raptors,Chicago Bulls,117,100
2017-10-18,2.09,1.79,Phoenix Suns,Portland Trail Blazers,76,124
2017-10-18,3.43,1.34,Sacramento Kings,Houston Rockets,100,105
2017-10-18,1.85,2.00,San Antonio Spurs,Minnesota Timberwolves,107,99
2017-10-18,1.72,2.20,Utah Jazz,Denver Nuggets,106,96
2017-10-18,1.46,2.83,Dallas Mavericks,Atlanta Hawks,111,117
2017-10-18,1.77,2.12,Memphis Grizzlies,New Orleans Pelicans,103,91
2017-10-18,1.78,2.11,Boston Celtics,Milwaukee Bucks,100,108
2017-10-18,1.67,2.28,Detroit Pistons,Charlotte Hornets,102,90
2017-10-18,1.66,2.32,Indiana Pacers,Brooklyn Nets,140,131
2017-10-18,2.43,1.60,Orlando Magic,Miami Heat,116,109
2017-10-18,1.36,3.30,Washington Wizards,Philadelphia 76ers,120,115
2017-10-17,1.22,4.56,Golden State Warriors,Houston Rockets,121,122
2017-10-17,1.53,2.64,Cleveland Cavaliers,Boston Celtics,102,99
2017-10-13,1.14,5.68,Golden State Warriors,Sacramento Kings,117,106
2017-10-13,2.85,1.42,Los Angeles Clippers,Los Angeles Lakers,104,111
2017-10-13,1.51,2.55,Milwaukee Bucks,Detroit Pistons,107,103
2017-10-13,1.57,2.43,Philadelphia 76ers,Miami Heat,119,95
2017-10-13,3.25,1.34,Chicago Bulls,Toronto Raptors,104,125
2017-10-13,1.32,3.39,Houston Rockets,San Antonio Spurs,97,106
2017-10-13,1.56,2.44,Memphis Grizzlies,New Orleans Pelicans,142,101
2017-10-13,3.09,1.37,New York Knicks,Washington Wizards,103,110
2017-10-13,2.16,1.70,Orlando Magic,Cleveland Cavaliers,106,113
2017-10-13,1.30,3.56,Charlotte Hornets,Dallas Mavericks,111,96
2017-10-12,1.42,2.94,Los Angeles Clippers,Sacramento Kings,104,87
2017-10-12,1.40,2.98,Atlanta Hawks,Dallas Mavericks,94,108
2017-10-11,3.48,1.31,Phoenix Suns,Portland Trail Blazers,104,113
2017-10-11,3.52,1.30,Memphis Grizzlies,Houston Rockets,89,101
2017-10-11,1.40,3.00,Brooklyn Nets,Philadelphia 76ers,114,133
2017-10-11,1.89,1.92,Miami Heat,Washington Wizards,117,115
2017-10-11,3.70,1.28,Charlotte Hornets,Boston Celtics,100,108
2017-10-10,1.99,1.82,Los Angeles Lakers,Utah Jazz,99,105
2017-10-10,1.63,2.29,Denver Nuggets,Oklahoma City Thunder,86,96
2017-10-10,1.22,4.35,San Antonio Spurs,Orlando Magic,98,103
2017-10-10,1.22,4.30,Cleveland Cavaliers,Chicago Bulls,94,108
2017-10-10,1.38,3.03,Toronto Raptors,Detroit Pistons,116,94
2017-10-09,1.48,2.67,Phoenix Suns,Utah Jazz,102,120
2017-10-09,3.06,1.38,Sacramento Kings,Portland Trail Blazers,83,97
2017-10-09,1.40,2.97,Dallas Mavericks,Orlando Magic,99,96
2017-10-09,2.06,1.75,Atlanta Hawks,Memphis Grizzlies,99,88
2017-10-09,1.51,2.59,Boston Celtics,Philadelphia 76ers,113,96
2017-10-09,1.53,2.52,Miami Heat,Charlotte Hornets,109,106
2017-10-09,3.83,1.26,New York Knicks,Houston Rockets,95,117
2017-10-09,1.38,3.05,Detroit Pistons,Indiana Pacers,107,97
2017-10-08,2.08,1.77,Los Angeles Lakers,Sacramento Kings,75,69
2017-10-08,1.61,2.34,Brooklyn Nets,New York Knicks,117,83
2017-10-08,2.43,1.58,Chicago Bulls,New Orleans Pelicans,95,108
2017-10-08,1.91,1.92,San Antonio Spurs,Denver Nuggets,122,100
2017-10-08,1.67,2.21,Los Angeles Clippers,Portland Trail Blazers,106,134
2017-10-08,1.33,3.35,Washington Wizards,Cleveland Cavaliers,102,95
2017-10-08,2.89,1.42,Minnesota Timberwolves,Golden State Warriors,110,142
2017-10-07,1.77,2.08,Orlando Magic,Miami Heat,93,90
2017-10-06,1.51,2.58,Utah Jazz,Phoenix Suns,112,101
2017-10-06,1.41,2.91,San Antonio Spurs,Sacramento Kings,113,93
2017-10-06,1.95,1.86,Chicago Bulls,Milwaukee Bucks,114,101
2017-10-06,1.42,2.87,Oklahoma City Thunder,New Orleans Pelicans,102,91
2017-10-06,1.53,2.52,Cleveland Cavaliers,Indiana Pacers,102,106
2017-10-06,1.48,2.66,Detroit Pistons,Atlanta Hawks,109,87
2017-10-06,2.56,1.52,Philadelphia 76ers,Boston Celtics,102,110
2017-10-06,1.36,3.14,Washington Wizards,New York Knicks,104,100
2017-10-05,1.59,2.38,Portland Trail Blazers,Toronto Raptors,106,101
2017-10-05,1.81,1.99,Brooklyn Nets,Miami Heat,107,88
2017-10-05,1.42,2.90,Orlando Magic,Dallas Mavericks,112,89
2017-10-05,1.41,2.96,Golden State Warriors,Minnesota Timberwolves,95,111
2017-10-04,1.88,1.91,Los Angeles Lakers,Denver Nuggets,104,122
2017-10-04,1.45,2.79,Dallas Mavericks,Chicago Bulls,118,71
2017-10-04,1.55,2.48,Milwaukee Bucks,Indiana Pacers,86,104
2017-10-04,1.29,3.63,Cleveland Cavaliers,Atlanta Hawks,93,109
2017-10-04,1.65,2.24,Detroit Pistons,Charlotte Hornets,106,108
2017-10-04,1.32,3.43,Philadelphia 76ers,Memphis Grizzlies,89,110
2017-10-04,2.02,1.78,Los Angeles Clippers,Toronto Raptors,98,84
2017-10-03,1.39,3.02,Portland Trail Blazers,Phoenix Suns,112,114
2017-10-03,1.31,3.52,New Orleans Pelicans,Chicago Bulls,109,113
2017-10-03,3.04,1.38,Oklahoma City Thunder,Houston Rockets,97,104
2017-10-03,1.57,2.43,New York Knicks,Brooklyn Nets,107,115
2017-10-02,2.49,1.55,Los Angeles Lakers,Denver Nuggets,107,113
2017-10-02,2.01,1.80,Sacramento Kings,San Antonio Spurs,106,100
2017-10-02,1.51,2.62,Dallas Mavericks,Milwaukee Bucks,106,104
2017-10-02,1.82,1.99,Memphis Grizzlies,Orlando Magic,92,84
2017-10-02,1.31,3.53,Boston Celtics,Charlotte Hornets,94,82
2017-10-01,1.80,2.02,Toronto Raptors,Los Angeles Clippers,121,113
2017-10-01,1.36,3.21,Miami Heat,Atlanta Hawks,96,90
2017-09-30,2.51,1.54,Los Angeles Lakers,Minnesota Timberwolves,99,108
2017-09-30,1.27,3.84,Golden State Warriors,Denver Nuggets,102,108
